Date,Amount spent,Impressions,Link clicks,CTR (link click-through rate),CPM,CPC (link),On-Facebook leads,Cost per on-Facebook lead,Website conversions,Frequency
"May 20, 2025",2176.1,132394,560,0.004229798933486412,16.436545462785322,3.885892857142857,65,33.47846153846154,204,null
"May 19, 2025",2355.4,142970,630,0.004406518850108414,16.47478491991327,3.7387301587301587,73,32.26575342465753,229,null
"May 18, 2025",2507.0099999999998,144195,648,0.004493914490793717,17.386247789451783,3.8688425925925922,73,34.342602739726026,200,null
"May 17, 2025",2582.5099999999998,144184,619,0.004293125450812851,17.91121067524829,4.172067851373182,72,35.86819444444444,181,null
"May 16, 2025",2438.24,125568,572,0.004555300713557594,19.41768603465851,4.262657342657342,54,45.15259259259259,194,null
"May 15, 2025",2544.01,121344,639,0.0052660205696202535,20.965272283755276,3.9812363067292647,74,34.37851351351352,194,null
"May 14, 2025",2544.8,127387,621,0.004874908742650349,19.9769207218947,4.097906602254429,83,30.660240963855426,219,null
"May 13, 2025",2703.92,135135,576,0.004262404262404262,20.009028009028007,4.694305555555555,59,45.82915254237288,215,null
"May 12, 2025",1084.9,86104,322,0.003739663662547617,12.599879215832019,3.3692546583850933,1,1084.9,209,null
"May 11, 2025",1086.6399999999999,93036,362,0.0038909669375295584,11.679779870157788,3.0017679558011046,1,1086.6399999999999,236,null
"May 10, 2025",984.54,80437,327,0.004065293335156706,12.239889603043375,3.0108256880733943,5,196.908,189,null
"May 9, 2025",998.95,81506,344,0.004220548180502049,12.256152921257332,2.9039244186046513,4,249.7375,232,null
"May 8, 2025",986.5799999999999,76221,253,0.0033192952073575525,12.943676939426142,3.8995256916996044,1,986.5799999999999,164,null
"May 7, 2025",1000.92,77523,341,0.004398694580963069,12.911265043922448,2.93524926686217,2,500.46,235,null
"May 6, 2025",1026.33,79420,300,0.003777386048854193,12.92281541173508,3.4210999999999996,7,146.6185714285714,204,null
"May 5, 2025",1066.12,86727,353,0.004070243407474028,12.292826916646488,3.020169971671388,0,null,254,null
"May 4, 2025",1066.22,93045,369,0.0039658229888763505,11.459186415175452,2.8894850948509485,1,1066.22,246,null
"May 3, 2025",995.62,86041,340,0.003951604467637522,11.571460117850792,2.928294117647059,1,995.62,207,null
"May 2, 2025",965.69,74688,281,0.003762317909168809,12.929654027420739,3.4366192170818506,2,482.845,174,null
"May 1, 2025",1009.03,77559,315,0.004061424206088268,13.009837671965858,3.203269841269841,5,201.80599999999998,214,null
"Apr 30, 2025",983.35,75772,312,0.004117616005912475,12.977749036583434,3.1517628205128205,8,122.91875,209,null
"Apr 29, 2025",1027.44,72868,308,0.0042268211011692374,14.10001646813416,3.335844155844156,3,342.48,199,null
"Apr 28, 2025",1116.3899999999999,72938,282,0.0038662974032740135,15.306013326386793,3.958829787234042,3,372.12999999999994,190,null
"Apr 27, 2025",1017.03,72317,318,0.0043973063041885035,14.063498209273062,3.1982075471698113,4,254.2575,215,null
"Apr 26, 2025",1087.01,70860,275,0.0038808918995201806,15.34024837708157,3.9527636363636365,2,543.505,177,null
"Apr 25, 2025",954.59,70652,288,0.004076317726320557,13.511153258223406,3.3145486111111113,2,477.295,181,null
"Apr 24, 2025",948.37,68371,256,0.0037442775445729916,13.8709394333855,3.7045703125,0,null,174,null
"Apr 23, 2025",988.05,67321,287,0.004263157112936528,14.67669820709734,3.442682926829268,4,247.0125,168,null
"Apr 22, 2025",1020.8,65844,291,0.004419537087661746,15.503310855962578,3.5079037800687285,6,170.13333333333333,193,null
"Apr 21, 2025",1041,66754,295,0.004419210833807712,15.594571111843486,3.528813559322034,7,148.71428571428572,196,null
"Apr 20, 2025",1096.57,68078,293,0.004303886718176209,16.1075531008549,3.7425597269624573,6,182.76166666666666,200,null
"Apr 19, 2025",1636.9499999999998,84268,353,0.004189015996582332,19.42552333032705,4.637252124645892,9,181.88333333333333,221,null
"Apr 18, 2025",1629.3600000000001,80072,352,0.004396043560795284,20.34868618243581,4.628863636363636,9,181.04000000000002,202,null
"Apr 17, 2025",1645.01,70595,315,0.004462072384729797,23.30207521779163,5.222253968253968,15,109.66733333333333,155,null
"Apr 16, 2025",0,0,0,null,null,null,0,null,1,null
"Apr 14, 2025",0,0,0,null,null,null,1,0,0,null
"Apr 11, 2025",780.81,34712,177,0.005099101175386034,22.493950218944455,4.4113559322033895,16,48.800625,32,null
"Apr 10, 2025",2129.62,104126,488,0.00468662966021935,20.452336592205594,4.3639754098360655,63,33.803492063492065,63,null
"Apr 9, 2025",2127.49,107768,470,0.004361220399376438,19.741388909509315,4.526574468085106,61,34.87688524590163,73,null
"Apr 8, 2025",2157.84,106969,487,0.0045527208817507875,20.172573362376017,4.43088295687885,69,31.27304347826087,63,null
"Apr 7, 2025",2326.4300000000003,100471,503,0.005006419762916663,23.155238825133623,4.625109343936383,53,43.89490566037736,62,null
"Apr 6, 2025",2398.1800000000003,103498,538,0.005198168080542619,23.171269010029185,4.457583643122677,63,38.06634920634921,65,null
"Apr 5, 2025",2201.8399999999997,96652,498,0.005152505897446509,22.78111161693498,4.4213654618473885,65,33.87446153846153,78,null
"Apr 4, 2025",2141.16,92484,444,0.004800830413909433,23.151680290644865,4.822432432432432,63,33.986666666666665,65,null
"Apr 3, 2025",2138.9900000000002,97981,436,0.004449842316367459,21.830661046529432,4.9059403669724775,53,40.35830188679246,43,null
"Apr 2, 2025",2199.21,99799,462,0.004629304902854738,22.036393150231966,4.760194805194805,68,32.34132352941177,53,null
"Apr 1, 2025",2212.98,105030,462,0.004398743216223936,21.069980005712655,4.79,59,37.50813559322034,62,null
"Mar 31, 2025",2270.7,97169,437,0.004497319103829411,23.36856404820467,5.196109839816933,54,42.05,40,null
"Mar 30, 2025",2335.37,89543,418,0.004668148263962566,26.080989022034107,5.58700956937799,62,37.667258064516126,47,null
"Mar 29, 2025",2214.36,87164,428,0.004910284062227525,25.40452480381809,5.173738317757009,66,33.550909090909094,48,null
"Mar 28, 2025",2147.44,87732,432,0.004924086992203529,24.477271691059137,4.970925925925926,51,42.10666666666667,56,null
"Mar 27, 2025",2127.24,90686,397,0.004377742981276051,23.457203978563392,5.358287153652393,40,53.181,56,null
"Mar 26, 2025",2142.56,93726,435,0.004641188144164906,22.859825448648188,4.925425287356322,66,32.4630303030303,54,null
"Mar 25, 2025",2293.12,99095,438,0.00442000100913265,23.14062263484535,5.235433789954338,64,35.83,61,null
"Mar 24, 2025",2203.9700000000003,106104,455,0.004288245494986052,20.771789941943755,4.84389010989011,61,36.13065573770492,60,null
"Mar 23, 2025",2263.5299999999997,103110,482,0.004674619338570459,21.952574919988358,4.6961203319502065,61,37.10704918032786,51,null
"Mar 22, 2025",2150.34,99013,452,0.004565057113712341,21.71775423429247,4.757389380530974,49,43.88448979591837,49,null
"Mar 21, 2025",1991.96,97433,449,0.004608294930875576,20.444407952131208,4.436436525612472,54,36.88814814814815,59,null
"Mar 20, 2025",1716.23,88837,389,0.004378806128077265,19.318864887378005,4.411902313624679,45,38.138444444444445,41,null
"Mar 19, 2025",1769.0900000000001,95022,393,0.004135884321525542,18.617688535286565,4.5015012722646315,57,31.03666666666667,62,null
"Mar 18, 2025",1829.6400000000003,98608,419,0.004249148142138569,18.554681161771867,4.3666825775656335,60,30.494000000000007,62,null
"Mar 17, 2025",1824.09,100240,419,0.0041799680766161215,18.197226656025535,4.35343675417661,66,27.637727272727272,52,null
"Mar 16, 2025",1858.44,107693,455,0.004224972839460318,17.256831920366228,4.084483516483517,49,37.927346938775514,48,null
"Mar 15, 2025",1758.04,91060,431,0.004733142982648803,19.306391390292113,4.078979118329467,45,39.06755555555556,53,null
"Mar 14, 2025",1723.5900000000001,87237,384,0.00440180198768871,19.757556999896835,4.488515625000001,54,31.918333333333337,45,null
"Mar 13, 2025",1773.8300000000004,85758,351,0.004092912614566571,20.684134424776705,5.053646723646724,57,31.119824561403515,60,null
"Mar 12, 2025",1737.08,83002,387,0.004662538252090311,20.928170405532395,4.488578811369509,60,28.95133333333333,69,null
"Mar 11, 2025",1854.59,88742,381,0.004293344752203015,20.89867255639945,4.86769028871391,55,33.719818181818184,66,null
"Mar 10, 2025",1849.55,91069,398,0.0043703126201012415,20.309325895749378,4.647110552763819,67,27.605223880597013,54,null
"Mar 9, 2025",1923.35,82912,385,0.004643477421844847,23.197486491702044,4.9957142857142856,53,36.28962264150943,74,null
"Mar 8, 2025",1796.12,84160,408,0.0048479087452471484,21.341730038022813,4.402254901960784,60,29.935333333333332,61,null
"Mar 7, 2025",1733.94,78630,356,0.004527534020094112,22.051888592140404,4.87061797752809,42,41.284285714285716,65,null
"Mar 6, 2025",1791.5700000000002,77588,331,0.004266123627365057,23.090813012321497,5.412598187311179,42,42.65642857142858,54,null
"Mar 5, 2025",1788.3899999999999,80497,346,0.004298296830937799,22.21685280196777,5.1687572254335254,65,27.513692307692306,47,null
"Mar 4, 2025",1796.73,78992,336,0.0042535953007899535,22.745721085679563,5.347410714285714,62,28.97951612903226,54,null
"Mar 3, 2025",1849.63,85613,382,0.00446193919147793,21.60454603856891,4.841963350785341,45,41.10288888888889,77,null
"Mar 2, 2025",1983.56,84741,415,0.00489727522686775,23.407323491580225,4.779662650602409,56,35.42071428571428,75,null
"Mar 1, 2025",1743.1699999999998,76463,380,0.004969723918758092,22.79756221963564,4.58728947368421,54,32.28092592592592,63,null
"Feb 28, 2025",1860.83,77754,397,0.005105846644545618,23.93227358078041,4.6872292191435765,46,40.45282608695652,71,null
"Feb 27, 2025",1875.9699999999998,72872,381,0.00522834559227138,25.743358217147872,4.923805774278215,74,25.350945945945945,51,null
"Feb 26, 2025",1801.2600000000002,71946,335,0.004656269980262975,25.036277207905933,5.37689552238806,53,33.98603773584906,56,null
"Feb 25, 2025",1829.62,73798,351,0.0047562264560015175,24.792270793246427,5.212592592592593,66,27.72151515151515,46,null
"Feb 24, 2025",1816.96,76987,323,0.004195513528258018,23.600867678958785,5.625263157894737,59,30.79593220338983,52,null
"Feb 23, 2025",1890.6599999999999,71720,361,0.0050334634690462916,26.361684327941997,5.2372853185595565,54,35.01222222222222,55,null
"Feb 22, 2025",1738.0600000000002,68801,364,0.005290620775860816,25.262132817836953,4.77489010989011,57,30.49228070175439,65,null
"Feb 21, 2025",1691.5900000000001,68771,324,0.004711288188335199,24.5974320571171,5.2209567901234575,61,27.73098360655738,64,null
"Feb 20, 2025",1739.21,74593,342,0.0045848806188248225,23.315994798439533,5.085409356725147,55,31.622,57,null
"Feb 19, 2025",1792.7999999999997,73743,349,0.004732652590754376,24.311460070786378,5.136962750716331,57,31.452631578947365,59,null
"Feb 18, 2025",1845.26,73243,383,0.00522916865775569,25.193670384883195,4.817911227154047,52,35.48576923076923,72,null
"Feb 17, 2025",1882.54,72334,346,0.004783366051925789,26.025658749688944,5.440867052023122,68,27.68441176470588,61,null
"Feb 16, 2025",1890.5900000000001,69760,353,0.0050602064220183485,27.101347477064223,5.355779036827196,72,26.258194444444445,60,null
"Feb 15, 2025",1738.65,61530,302,0.004908174874045181,28.256947830326673,5.757119205298014,42,41.39642857142857,65,null
"Feb 14, 2025",1712.3400000000001,62281,294,0.004720540774875163,27.49377819880863,5.824285714285715,57,30.04105263157895,58,null
"Feb 13, 2025",1707.52,67567,280,0.004144034809892403,25.271508280669558,6.098285714285714,57,29.956491228070174,45,null
"Feb 12, 2025",1732.4200000000003,68365,318,0.004651502962041981,25.34074453302129,5.447861635220127,51,33.969019607843144,60,null
"Feb 11, 2025",1782.12,65769,285,0.0043333485380650455,27.096656479496417,6.253052631578947,68,26.20764705882353,50,null
"Feb 10, 2025",1827.67,77458,305,0.003937617805778616,23.595626016680008,5.992360655737706,51,35.836666666666666,64,null
"Feb 9, 2025",1912.5100000000002,73849,356,0.004820647537542824,25.897574780971986,5.372219101123596,68,28.125147058823533,58,null
"Feb 8, 2025",1702.64,68504,323,0.0047150531355833235,24.85460703024641,5.2713312693498455,64,26.60375,65,null
"Feb 7, 2025",1759.9399999999996,77217,305,0.003949907403810042,22.79213126643096,5.770295081967212,65,27.075999999999993,62,null
"Feb 6, 2025",1730.11,71908,329,0.004575290649162819,24.060048951437945,5.258693009118541,66,26.213787878787876,69,null
"Feb 5, 2025",1813.79,82602,346,0.00418876056269824,21.95818503183942,5.2421676300578035,60,30.229833333333332,65,null
