,model_week,date,iso_week,iso_year,ga4_sessions,podcast_streams,linkedin_spend,linkedin_impressions,linkedin_clicks,gSearch_sessions,gSearch_impressions,gift_spend,email_sent_cnt,email_delivered_cnt,email_opened_cnt,direct_spend,fb_spend,fb_impressions,fb_clicks,googleAds_spend,googleAds_impressions,event_spend,mql_count,impactDotCom_ga4_sessions,sum_content_download,sum_blog_subscribers,sum_newsletter_signup,month,daily_avg_queries,inflation_rate,durable_goods_rates,consumer_sentiment_index,averageMQL,smoothed_MQL
85,202427,2024-07-05,27,2024,144075.0,111.0,10807.52999350269,153198,911,640.0,27329.0,51.54,0.0,0.0,0.0,0.0,2564.2299999999996,360713.0,1604.0,4180.2,63560.0,0.0,36,2504.0,0.0,0.0,0.0,7,14622.0,0.0289,0.0987,66.4,24.5,36.0
86,202427,2024-07-06,27,2024,96723.0,131.0,9421.82998682536,144236,896,437.0,22830.0,0.0,0.0,0.0,0.0,0.0,2404.1499999999996,325216.0,1483.0,2459.02,4709.0,0.0,22,3022.0,0.0,0.0,0.0,7,14622.0,0.0289,0.0987,66.4,28.0,22.0
87,202427,2024-07-07,27,2024,124989.0,112.0,9257.689990291894,143198,898,551.0,24083.0,0.0,0.0,0.0,0.0,0.0,2780.8200000000006,267129.0,1578.0,2828.4,53710.0,0.0,20,2464.0,0.0,0.0,0.0,7,14622.0,0.0289,0.0987,66.4,45.5,20.0
88,202428,2024-07-08,28,2024,262726.0,119.0,13787.479994834475,222153,1211,1299.0,31552.0,67.0,0.0,0.0,0.0,0.0,2728.81,280218.0,1569.0,7219.55,91650.0,0.0,69,4372.0,0.0,0.0,0.0,7,14622.0,0.0289,0.0987,66.4,103.0,69.0
89,202428,2024-07-09,28,2024,253710.0,90.0,13666.539992338772,181513,1206,1207.0,29678.0,447.73,95303.0,91815.0,23152.0,0.0,2617.6899999999996,244545.0,1451.0,7549.28,99830.0,0.0,186,5249.0,0.0,0.0,0.0,7,14622.0,0.0289,0.0987,66.4,56.0,56.0
90,202428,2024-07-10,28,2024,236139.0,128.0,14484.91999496449,213514,1246,1191.0,31418.0,50.0,530.0,525.0,283.0,0.0,2607.01,212260.0,1498.0,6437.54,91930.0,0.0,43,3856.0,0.0,0.0,0.0,7,14622.0,0.0289,0.0987,66.4,117.0,43.0
91,202428,2024-07-11,28,2024,220743.0,95.0,14287.779994500215,214210,1177,1061.0,29175.0,125.89,0.0,0.0,0.0,0.0,2544.29,228913.0,1414.0,6899.76,88440.0,0.0,48,4372.0,0.0,0.0,0.0,7,14622.0,0.0289,0.0987,66.4,59.0,48.0
92,202428,2024-07-12,28,2024,177754.0,100.0,12884.019988115637,194562,1097,950.0,28409.0,547.59,0.0,0.0,0.0,0.0,2533.3999999999996,231498.0,1410.0,6395.42,85270.0,0.0,75,2943.0,0.0,0.0,0.0,7,14622.0,0.0289,0.0987,66.4,33.0,75.0
93,202428,2024-07-13,28,2024,94692.0,77.0,10106.74999429264,142443,906,498.0,21437.0,0.0,0.0,0.0,0.0,0.0,2454.7300000000005,229383.0,1364.0,2899.51,5516.0,0.0,18,2782.0,0.0,0.0,0.0,7,14622.0,0.0289,0.0987,66.4,51.0,18.0
94,202428,2024-07-14,28,2024,109603.0,72.0,9644.52999433254,140276,893,555.0,21494.0,0.0,0.0,0.0,0.0,0.0,2736.3500000000004,262589.0,1430.0,2784.47,56910.0,0.0,27,2743.0,0.0,0.0,0.0,7,14622.0,0.0289,0.0987,66.4,30.5,27.0
95,202429,2024-07-15,29,2024,237334.0,65.0,13705.719992599234,213970,1144,1207.0,30725.0,282.58,53396.0,51170.0,10188.0,0.0,2701.25,200880.0,1258.0,7133.37,99721.0,0.0,43,4611.0,0.0,0.0,0.0,7,14622.0,0.0289,0.0987,66.4,47.5,43.0
96,202429,2024-07-16,29,2024,234788.0,68.0,12967.509991689258,213594,1156,1229.0,29492.0,117.38,19.0,19.0,9.0,0.0,2478.6400000000003,182149.0,1009.0,6876.94,103720.0,0.0,68,4016.0,0.0,0.0,0.0,7,14622.0,0.0289,0.0987,66.4,70.5,68.0
97,202429,2024-07-17,29,2024,231333.0,107.0,13890.129994044775,201103,1164,1263.0,30871.0,1220.01,666.0,622.0,291.0,0.0,2311.8499999999995,136358.0,814.0,7259.86,102060.0,0.0,98,4451.0,0.0,0.0,0.0,7,14622.0,0.0289,0.0987,66.4,62.5,98.0
98,202429,2024-07-18,29,2024,206765.0,55.0,14163.729995934533,205695,1217,1193.0,29392.0,0.0,203.0,197.0,95.0,0.0,2249.4,179076.0,889.0,6258.09,88530.0,0.0,57,3898.0,0.0,0.0,0.0,7,14622.0,0.0289,0.0987,66.4,82.0,57.0
99,202429,2024-07-19,29,2024,170024.0,112.0,12438.43998880912,190875,1098,963.0,27131.0,0.0,0.0,0.0,0.0,7950.0,2131.6800000000003,177810.0,904.0,5658.65,74800.0,0.0,66,2464.0,0.0,0.0,0.0,7,14622.0,0.0289,0.0987,66.4,38.5,66.0
100,202429,2024-07-20,29,2024,88533.0,85.0,10434.779995843232,158744,994,551.0,24886.0,0.0,0.0,0.0,0.0,0.0,1936.84,187413.0,881.0,3253.82,5201.0,0.0,20,1193.0,0.0,0.0,0.0,7,14622.0,0.0289,0.0987,66.4,41.0,20.0
101,202429,2024-07-21,29,2024,112505.0,79.0,8353.069990842525,127155,791,534.0,27486.0,0.0,0.0,0.0,0.0,0.0,2280.81,177770.0,869.0,2829.71,54760.0,0.0,16,2028.0,0.0,0.0,0.0,7,14622.0,0.0289,0.0987,66.4,54.5,16.0
102,202430,2024-07-22,30,2024,219158.0,93.0,10753.579993137912,168771,860,1214.0,34721.0,375.85,0.0,0.0,0.0,0.0,2220.13,167375.0,829.0,7654.98,93120.0,0.0,89,3457.0,0.0,0.0,0.0,7,14622.0,0.0289,0.0987,66.4,53.0,89.0
103,202430,2024-07-23,30,2024,235656.0,57.0,13182.609992273869,201343,1186,1347.0,34129.0,200.0,0.0,0.0,0.0,0.0,2141.96,215489.0,934.0,7369.74,93050.0,0.0,90,3978.0,0.0,0.0,0.0,7,14622.0,0.0289,0.0987,66.4,82.5,90.0
104,202430,2024-07-24,30,2024,246396.0,97.0,12900.519990301273,203885,1118,1270.0,31682.0,97.14,0.0,0.0,0.0,0.0,2093.33,212352.0,971.0,7262.86,95430.0,0.0,76,3698.0,0.0,0.0,0.0,7,14622.0,0.0289,0.0987,66.4,73.5,76.0
105,202430,2024-07-25,30,2024,206560.0,54.0,13244.029991045429,212558,1155,1106.0,30139.0,122.08,0.0,0.0,0.0,0.0,2082.31,215170.0,948.0,6445.12,85370.0,0.0,57,3736.0,0.0,0.0,0.0,7,14622.0,0.0289,0.0987,66.4,72.0,57.0
106,202430,2024-07-26,30,2024,159416.0,57.0,13473.569994402447,226828,1279,974.0,28715.0,150.0,0.0,0.0,0.0,0.0,2215.99,155966.0,804.0,4849.73,75650.0,0.0,68,3539.0,0.0,0.0,0.0,7,14622.0,0.0289,0.0987,66.4,42.0,68.0
107,202430,2024-07-27,30,2024,90957.0,79.0,12122.859997300093,182659,1200,561.0,25023.0,0.0,0.0,0.0,0.0,0.0,2218.82,150149.0,858.0,2333.41,5173.0,0.0,27,1948.0,0.0,0.0,0.0,7,14622.0,0.0289,0.0987,66.4,47.0,27.0
108,202430,2024-07-28,30,2024,124078.0,54.0,9514.569988964166,168134,1036,675.0,23614.0,0.0,0.0,0.0,0.0,0.0,2530.73,125145.0,809.0,2378.73,52590.0,0.0,26,2942.0,0.0,0.0,0.0,7,14622.0,0.0289,0.0987,66.4,73.5,26.0
109,202431,2024-07-29,31,2024,217530.0,53.0,13139.029990597432,244591,1284,1264.0,31671.0,241.18,0.0,0.0,0.0,0.0,2449.76,114597.0,750.0,6749.88,157200.0,17744.0,120,4252.0,0.0,0.0,0.0,7,14622.0,0.0289,0.0987,66.4,58.5,120.0
110,202431,2024-07-30,31,2024,223421.0,73.0,13559.74999404328,249586,1324,1298.0,30858.0,372.6,58741.0,54511.0,11086.0,0.0,2386.99,103398.0,711.0,7314.5,112730.0,0.0,91,6599.0,0.0,0.0,0.0,7,14622.0,0.0289,0.0987,66.4,105.0,91.0
111,202431,2024-07-31,31,2024,224491.0,34.0,14372.619992962942,247956,1362,1229.0,30603.0,170.0,0.0,0.0,0.0,0.0,2364.6,126335.0,730.0,6101.58,103790.0,0.0,90,4412.0,0.0,0.0,0.0,7,14622.0,0.0289,0.0987,66.4,78.5,90.0
112,202431,2024-08-01,31,2024,222784.0,62.0,13922.799992492668,215989,1239,1286.0,31044.0,68.66,0.0,0.0,0.0,92637.0,2326.130000000001,122671.0,752.0,7134.83,102190.0,0.0,66,4929.0,0.0,0.0,0.0,8,13468.0,0.0253,-0.0089,67.9,97.0,66.0
113,202431,2024-08-02,31,2024,177452.0,78.0,13113.199991611766,212004,1196,1006.0,31355.0,100.0,0.0,0.0,0.0,0.0,2316.88,138136.0,781.0,5606.87,81620.0,0.0,104,3617.0,0.0,0.0,0.0,8,13468.0,0.0253,-0.0089,67.9,44.5,104.0
114,202431,2024-08-03,31,2024,92714.0,67.0,11218.1999959755,171908,1176,511.0,24340.0,0.0,0.0,0.0,0.0,0.0,2206.68,130815.0,733.0,2631.76,6010.0,0.0,23,2942.0,0.0,0.0,0.0,8,13468.0,0.0253,-0.0089,67.9,62.5,23.0
115,202431,2024-08-04,31,2024,114413.0,69.0,9217.589989246168,162425,988,624.0,26743.0,0.0,0.0,0.0,0.0,0.0,2521.07,162029.0,900.0,2571.12,58170.0,0.0,21,2503.0,0.0,0.0,0.0,8,13468.0,0.0253,-0.0089,67.9,43.5,21.0
116,202432,2024-08-05,32,2024,225601.0,94.0,12320.05998763508,206217,1150,1277.0,32823.0,341.2,0.0,0.0,0.0,0.0,2451.3900000000003,169847.0,872.0,6773.89,98300.0,0.0,64,4492.0,0.0,0.0,0.0,8,13468.0,0.0253,-0.0089,67.9,43.0,64.0
117,202432,2024-08-06,32,2024,248099.0,53.0,14246.479989946163,240165,1371,1366.0,36921.0,200.0,0.0,0.0,0.0,0.0,2447.11,148097.0,821.0,8278.67,108960.0,0.0,65,3894.0,0.0,0.0,0.0,8,13468.0,0.0253,-0.0089,67.9,102.5,65.0
118,202432,2024-08-07,32,2024,230608.0,79.0,14204.189992303804,231687,1268,1342.0,32976.0,97.62,0.0,0.0,0.0,0.0,2159.2000000000003,106210.0,625.0,7179.1,106540.0,0.0,141,4333.0,0.0,0.0,0.0,8,13468.0,0.0253,-0.0089,67.9,71.5,71.5
119,202432,2024-08-08,32,2024,218688.0,61.0,13384.649990070884,227384,1224,1248.0,35650.0,3200.0,0.0,0.0,0.0,0.0,2131.53,113929.0,693.0,7637.14,97852.0,0.0,78,5567.0,0.0,0.0,0.0,8,13468.0,0.0253,-0.0089,67.9,93.5,78.0
120,202432,2024-08-09,32,2024,173091.0,48.0,13056.779994463022,227411,1258,995.0,31480.0,150.0,0.0,0.0,0.0,0.0,2251.77,123307.0,709.0,6137.87,85000.0,0.0,46,3658.0,0.0,0.0,0.0,8,13468.0,0.0253,-0.0089,67.9,53.0,46.0
121,202432,2024-08-10,32,2024,102615.0,127.0,10512.239992462395,166121,1061,528.0,23252.0,0.0,0.0,0.0,0.0,0.0,2125.7,123531.0,706.0,2498.46,5725.0,0.0,28,2505.0,0.0,0.0,0.0,8,13468.0,0.0253,-0.0089,67.9,32.0,28.0
122,202432,2024-08-11,32,2024,110991.0,45.0,8813.049994667033,147282,904,611.0,24765.0,0.0,0.0,0.0,0.0,0.0,2427.91,122718.0,703.0,2497.4,55150.0,0.0,18,2386.0,0.0,0.0,0.0,8,13468.0,0.0253,-0.0089,67.9,65.5,18.0
123,202433,2024-08-12,33,2024,223823.0,51.0,12496.209989623449,218322,1145,1300.0,33901.0,145.0,0.0,0.0,0.0,0.0,2321.4200000000005,121594.0,666.0,6523.81,92980.0,0.0,103,4372.0,0.0,0.0,0.0,8,13468.0,0.0253,-0.0089,67.9,40.0,103.0
124,202433,2024-08-13,33,2024,229741.0,40.0,14200.939988666249,233143,1269,1325.0,33610.0,300.0,40630.0,39307.0,13258.0,0.0,2344.3399999999997,115120.0,605.0,6874.13,100650.0,0.0,62,4374.0,0.0,0.0,0.0,8,13468.0,0.0253,-0.0089,67.9,88.5,62.0
125,202433,2024-08-14,33,2024,210531.0,52.0,14149.25999447599,220267,1293,1353.0,32024.0,725.0,271.0,257.0,86.0,0.0,2336.45,101452.0,599.0,7232.15,99700.0,0.0,74,3019.0,0.0,0.0,0.0,8,13468.0,0.0253,-0.0089,67.9,83.5,74.0
126,202433,2024-08-15,33,2024,216307.0,41.0,13407.439995605146,214878,1191,1322.0,31781.0,150.0,0.0,0.0,0.0,50000.0,2174.2,90812.0,611.0,6682.45,93230.0,0.0,105,3220.0,0.0,0.0,0.0,8,13468.0,0.0253,-0.0089,67.9,62.0,105.0
127,202433,2024-08-16,33,2024,180875.0,44.0,12938.639986908547,205705,1140,1034.0,32893.0,172.42000000000002,0.0,0.0,0.0,10000.0,2196.2,95999.0,588.0,5015.26,77520.0,0.0,50,2942.0,0.0,0.0,0.0,8,13468.0,0.0253,-0.0089,67.9,66.0,50.0
128,202433,2024-08-17,33,2024,97360.0,28.0,10276.659987791298,170805,1008,626.0,23058.0,0.0,0.0,0.0,0.0,0.0,2033.88,88456.0,615.0,2366.09,5515.0,0.0,27,2304.0,0.0,0.0,0.0,8,13468.0,0.0253,-0.0089,67.9,43.0,27.0
129,202433,2024-08-18,33,2024,114372.0,47.0,8567.759992406178,150193,912,626.0,24069.0,0.0,0.0,0.0,0.0,0.0,2286.5899999999997,87247.0,561.0,2896.73,58880.0,0.0,36,2266.0,0.0,0.0,0.0,8,13468.0,0.0253,-0.0089,67.9,74.5,36.0
130,202434,2024-08-19,34,2024,245273.0,55.0,12774.249997165927,212585,1106,1277.0,33606.0,350.0,368.0,352.0,136.0,0.0,2407.38,120431.0,690.0,6559.77,88850.0,0.0,122,4809.0,0.0,0.0,0.0,8,13468.0,0.0253,-0.0089,67.9,79.0,122.0
131,202434,2024-08-20,34,2024,228348.0,728.0,13158.449995854937,225742,1214,1410.0,33152.0,175.0,0.0,0.0,0.0,0.0,2313.21,105538.0,655.0,6872.16,98090.0,0.0,122,3378.0,0.0,0.0,0.0,8,13468.0,0.0253,-0.0089,67.9,94.0,122.0
132,202434,2024-08-21,34,2024,232442.0,321.0,12520.729991029364,198939,1098,1416.0,36386.0,50.0,172.0,155.0,64.0,0.0,2212.15,94684.0,537.0,6689.94,96600.0,0.0,66,3499.0,0.0,0.0,0.0,8,13468.0,0.0253,-0.0089,67.9,107.5,66.0
133,202434,2024-08-22,34,2024,224009.0,179.0,11808.939985499312,190588,1058,1332.0,35465.0,51.22,0.0,0.0,0.0,0.0,2250.5699999999997,110673.0,558.0,7515.61,88800.0,0.0,93,3418.0,0.0,0.0,0.0,8,13468.0,0.0253,-0.0089,67.9,66.5,93.0
134,202434,2024-08-23,34,2024,173842.0,114.0,12326.959987860091,197937,1153,1073.0,31846.0,605.8100000000001,0.0,0.0,0.0,0.0,2189.34,65160.0,454.0,4467.87,70630.0,0.0,67,2226.0,0.0,0.0,0.0,8,13468.0,0.0253,-0.0089,67.9,63.5,67.0
135,202434,2024-08-24,34,2024,80426.0,110.0,10641.699989192,160259,1087,556.0,24407.0,0.0,0.0,0.0,0.0,0.0,1990.8,69055.0,500.0,2498.96,4613.0,0.0,34,1710.0,0.0,0.0,0.0,8,13468.0,0.0253,-0.0089,67.9,47.5,34.0
136,202434,2024-08-25,34,2024,104560.0,95.0,9573.269991441524,140429,995,595.0,24048.0,0.0,0.0,0.0,0.0,0.0,2248.81,108307.0,616.0,2958.07,58610.0,0.0,28,2624.0,0.0,0.0,0.0,8,13468.0,0.0253,-0.0089,67.9,45.0,28.0
137,202435,2024-08-26,35,2024,216065.0,101.0,12164.029992410386,203935,1116,1291.0,32073.0,450.0,0.0,0.0,0.0,0.0,2157.1600000000003,104138.0,594.0,6779.59,91700.0,0.0,56,3340.0,0.0,0.0,0.0,8,13468.0,0.0253,-0.0089,67.9,80.0,56.0
138,202435,2024-08-27,35,2024,240116.0,98.0,12331.769994830096,199262,1081,1334.0,32676.0,225.0,141.0,136.0,56.0,15000.0,2177.14,100687.0,589.0,7804.83,95820.0,0.0,132,3538.0,0.0,0.0,0.0,8,13468.0,0.0253,-0.0089,67.9,60.0,60.0
139,202435,2024-08-28,35,2024,219083.0,86.0,11449.199986875432,188077,974,1342.0,32363.0,200.0,0.0,0.0,0.0,0.0,2174.4,99532.0,519.0,6437.38,88540.0,0.0,64,3538.0,0.0,0.0,0.0,8,13468.0,0.0253,-0.0089,67.9,111.0,64.0
140,202435,2024-08-29,35,2024,225766.0,101.0,11227.309984893996,180066,953,1176.0,32099.0,118.17,0.0,0.0,0.0,0.0,2399.0899999999997,104163.0,653.0,6817.25,79790.0,0.0,90,4213.0,0.0,0.0,0.0,8,13468.0,0.0253,-0.0089,67.9,54.0,90.0
141,202435,2024-08-30,35,2024,169514.0,78.0,10960.379985525597,174089,966,992.0,29134.0,0.0,0.0,0.0,0.0,0.0,2294.7899999999995,100992.0,1224.0,5048.16,75290.0,0.0,44,3340.0,0.0,0.0,0.0,8,13468.0,0.0253,-0.0089,67.9,58.0,44.0
142,202435,2024-08-31,35,2024,102010.0,50.0,9153.829994767237,134838,875,534.0,21681.0,0.0,0.0,0.0,0.0,0.0,2193.73,95524.0,1061.0,2744.73,5307.0,0.0,26,2028.0,0.0,0.0,0.0,8,13468.0,0.0253,-0.0089,67.9,32.5,26.0
143,202435,2024-09-01,35,2024,111147.0,65.0,6844.459992280018,108609,668,521.0,23319.0,0.0,0.0,0.0,0.0,0.0,2398.6599999999994,99050.0,1021.0,2282.35,51350.0,0.0,21,2981.0,0.0,0.0,0.0,9,12506.0,0.0244,-0.004,70.1,32.0,21.0
144,202436,2024-09-02,36,2024,190069.0,67.0,8270.829990988113,130251,743,672.0,26239.0,0.0,0.0,0.0,0.0,0.0,2369.5,115080.0,1575.0,3686.68,63110.0,0.0,38,4135.0,0.0,0.0,0.0,9,12506.0,0.0244,-0.004,70.1,50.5,38.0
145,202436,2024-09-03,36,2024,266269.0,533.0,10743.389992444778,180370,939,1282.0,37418.0,0.0,28807.0,26696.0,5834.0,0.0,2312.18,113389.0,1521.0,6481.42,87550.0,0.0,80,3698.0,0.0,0.0,0.0,9,12506.0,0.0244,-0.004,70.1,59.5,80.0
146,202436,2024-09-04,36,2024,237930.0,322.0,11633.139992249557,205788,1009,1384.0,36848.0,113.34,152.0,148.0,70.0,0.0,2341.31,90328.0,848.0,6870.21,87260.0,0.0,81,3737.0,0.0,0.0,0.0,9,12506.0,0.0244,-0.004,70.1,150.0,81.0
147,202436,2024-09-05,36,2024,222065.0,173.0,11213.089992379884,187359,986,1304.0,34720.0,150.0,0.0,0.0,0.0,42637.0,2221.35,80552.0,573.0,6857.24,86160.0,0.0,220,6639.0,0.0,0.0,0.0,9,12506.0,0.0244,-0.004,70.1,142.5,142.5
148,202436,2024-09-06,36,2024,174767.0,117.0,10659.569991193706,163635,869,1079.0,32810.0,120.59,0.0,0.0,0.0,0.0,2323.84,83403.0,569.0,5259.8,72900.0,0.0,204,4093.0,0.0,0.0,0.0,9,12506.0,0.0244,-0.004,70.1,125.5,125.5
149,202436,2024-09-07,36,2024,90601.0,89.0,8145.839988866704,126195,755,551.0,24169.0,0.0,0.0,0.0,0.0,0.0,2077.7,74716.0,582.0,3394.74,4781.0,0.0,31,2505.0,0.0,0.0,0.0,9,12506.0,0.0244,-0.004,70.1,115.0,31.0
150,202436,2024-09-08,36,2024,116801.0,99.0,7022.099988244469,117924,704,593.0,26890.0,0.0,0.0,0.0,0.0,0.0,2396.6000000000004,88363.0,599.0,2911.5,52710.0,0.0,26,2585.0,0.0,0.0,0.0,9,12506.0,0.0244,-0.004,70.1,41.5,26.0
151,202437,2024-09-09,37,2024,209113.0,219.0,10236.589991862367,175281,875,1199.0,37129.0,1141.89,0.0,0.0,0.0,0.0,2421.1899999999996,81477.0,731.0,6406.25,88200.0,0.0,52,2822.0,0.0,0.0,0.0,9,12506.0,0.0244,-0.004,70.1,51.0,52.0
152,202437,2024-09-10,37,2024,228908.0,168.0,11559.679992152462,184638,993,1302.0,38520.0,948.09,3537.0,3189.0,877.0,8501.0,2475.9600000000005,86917.0,726.0,8123.3,95430.0,0.0,76,4733.0,0.0,0.0,0.0,9,12506.0,0.0244,-0.004,70.1,59.0,76.0
153,202437,2024-09-11,37,2024,186321.0,112.0,12380.489992999186,180563,1077,2164.0,39587.0,50.0,0.0,0.0,0.0,0.0,2472.0800000000004,92435.0,518.0,9408.73,102950.0,0.0,66,5925.0,0.0,0.0,0.0,9,12506.0,0.0244,-0.004,70.1,102.0,66.0
154,202437,2024-09-12,37,2024,219241.0,110.0,11395.129990920866,162453,938,1150.0,38034.0,226.1,0.0,0.0,0.0,0.0,2500.6099999999997,83270.0,544.0,9598.38,98240.0,0.0,128,6123.0,0.0,0.0,0.0,9,12506.0,0.0244,-0.004,70.1,63.5,128.0
155,202437,2024-09-13,37,2024,188676.0,126.0,9732.48998734062,154092,853,970.0,34223.0,168.01,0.0,0.0,0.0,0.0,2362.0699999999997,73553.0,540.0,8442.14,96700.0,0.0,61,3974.0,0.0,0.0,0.0,9,12506.0,0.0244,-0.004,70.1,84.0,61.0
156,202437,2024-09-14,37,2024,92030.0,113.0,9015.769986034296,121574,838,579.0,26332.0,0.0,0.0,0.0,0.0,0.0,2268.13,68905.0,528.0,4185.36,6958.0,0.0,40,3259.0,0.0,0.0,0.0,9,12506.0,0.0244,-0.004,70.1,42.5,40.0
157,202437,2024-09-15,37,2024,101967.0,85.0,8265.419990348235,114904,814,572.0,29191.0,0.0,151.0,147.0,56.0,0.0,2504.3199999999997,80872.0,567.0,2996.74,60710.0,0.0,24,2505.0,0.0,0.0,0.0,9,12506.0,0.0244,-0.004,70.1,43.0,24.0
158,202438,2024-09-16,38,2024,215625.0,64.0,10200.149987031093,169800,868,1190.0,39300.0,348.26,0.0,0.0,0.0,0.0,2486.2,89425.0,549.0,8691.63,101120.0,0.0,46,5565.0,0.0,0.0,0.0,9,12506.0,0.0244,-0.004,70.1,53.0,46.0
159,202438,2024-09-17,38,2024,222497.0,718.0,11283.149990716614,176844,941,1167.0,38447.0,754.79,42024.0,40288.0,14264.0,0.0,2399.37,82152.0,636.0,8919.27,99990.0,0.0,82,4014.0,0.0,0.0,0.0,9,12506.0,0.0244,-0.004,70.1,61.0,82.0
160,202438,2024-09-18,38,2024,215229.0,2116.0,12350.449991293248,189861,1002,1240.0,38067.0,50.0,0.0,0.0,0.0,0.0,2389.65,85872.0,486.0,8786.89,108850.0,0.0,76,4214.0,0.0,0.0,0.0,9,12506.0,0.0244,-0.004,70.1,69.5,76.0
161,202438,2024-09-19,38,2024,204853.0,1342.0,10722.559989268815,166160,883,1259.0,38428.0,221.59,0.0,0.0,0.0,5750.0,2199.2200000000003,77090.0,488.0,8364.72,95120.0,0.0,57,3380.0,0.0,0.0,0.0,9,12506.0,0.0244,-0.004,70.1,62.5,57.0
162,202438,2024-09-20,38,2024,157540.0,622.0,8495.81998917723,115423,660,1031.0,36377.0,300.0,21902.0,20364.0,7484.0,30000.0,2193.73,67341.0,528.0,7164.18,90980.0,0.0,49,4572.0,0.0,0.0,0.0,9,12506.0,0.0244,-0.004,70.1,48.0,49.0
163,202438,2024-09-21,38,2024,80271.0,179.0,7788.679993452285,94672,700,496.0,31242.0,0.0,0.0,0.0,0.0,0.0,2017.5200000000004,62015.0,439.0,3900.06,6639.0,0.0,39,1829.0,0.0,0.0,0.0,9,12506.0,0.0244,-0.004,70.1,38.0,39.0
164,202438,2024-09-22,38,2024,91947.0,207.0,8433.829992937717,105772,782,564.0,29471.0,136.14,0.0,0.0,0.0,0.0,2263.5899999999997,70568.0,525.0,3319.9,56110.0,0.0,27,2901.0,0.0,0.0,0.0,9,12506.0,0.0244,-0.004,70.1,52.5,27.0
165,202439,2024-09-23,39,2024,214384.0,273.0,10172.069980990336,138371,832,1271.0,42921.0,341.71999999999997,0.0,0.0,0.0,0.0,2330.19,81368.0,475.0,8519.73,102200.0,0.0,66,3975.0,0.0,0.0,0.0,9,12506.0,0.0244,-0.004,70.1,49.5,66.0
166,202439,2024-09-24,39,2024,216734.0,303.0,11146.429991970344,142174,876,1359.0,42860.0,317.85,24071.0,23269.0,8078.0,0.0,2223.3999999999996,60449.0,397.0,10038.93,100390.0,0.0,72,3498.0,0.0,0.0,0.0,9,12506.0,0.0244,-0.004,70.1,65.0,72.0
167,202439,2024-09-25,39,2024,214421.0,224.0,11050.699991798156,142099,877,1262.0,38630.0,125.0,0.0,0.0,0.0,0.0,2158.45,58370.0,331.0,8246.25,95200.0,0.0,64,3221.0,0.0,0.0,0.0,9,12506.0,0.0244,-0.004,70.1,72.5,64.0
168,202439,2024-09-26,39,2024,206164.0,226.0,10053.9299910253,127635,781,1134.0,37538.0,422.99,0.0,0.0,0.0,0.0,2134.8700000000003,60056.0,358.0,7955.06,91210.0,0.0,73,3576.0,0.0,0.0,0.0,9,12506.0,0.0244,-0.004,70.1,58.5,73.0
169,202439,2024-09-27,39,2024,181198.0,203.0,9926.639994703495,128473,770,939.0,35625.0,201.16,0.0,0.0,0.0,0.0,2019.03,54954.0,328.0,7171.2,75510.0,0.0,53,2902.0,0.0,0.0,0.0,9,12506.0,0.0244,-0.004,70.1,50.5,53.0
170,202439,2024-09-28,39,2024,91274.0,248.0,8229.999987910225,109109,718,505.0,28029.0,0.0,0.0,0.0,0.0,0.0,1670.53,41250.0,248.0,4777.37,5391.0,0.0,28,1710.0,0.0,0.0,0.0,9,12506.0,0.0244,-0.004,70.1,43.5,28.0
171,202439,2024-09-29,39,2024,117638.0,271.0,9311.59999115588,118109,844,603.0,29187.0,0.0,0.0,0.0,0.0,0.0,1950.98,40494.0,279.0,6404.68,62100.0,0.0,34,2943.0,0.0,0.0,0.0,9,12506.0,0.0244,-0.004,70.1,38.0,34.0
172,202440,2024-09-30,40,2024,250534.0,10718.0,11954.199994712775,166632,929,1320.0,39292.0,0.0,0.0,0.0,0.0,0.0,1909.81,46348.0,224.0,9401.93,93050.0,0.0,48,3419.0,0.0,0.0,0.0,9,12506.0,0.0244,-0.004,70.1,45.5,48.0
173,202440,2024-10-01,40,2024,262330.0,1070.0,13566.65998621491,210379,1146,1271.0,39401.0,50.0,21016.0,20293.0,7066.0,42638.0,1840.52,53661.0,293.0,3656.9,44830.0,0.0,57,5010.0,0.0,0.0,0.0,10,11866.0,0.026,0.0079,70.5,57.5,57.0
174,202440,2024-10-02,40,2024,217928.0,538.0,14623.719994708774,218911,1227,1183.0,40420.0,550.0,0.0,0.0,0.0,3000.0,1814.7799999999995,54133.0,329.0,8248.78,78650.0,0.0,67,3140.0,0.0,0.0,0.0,10,11866.0,0.026,0.0079,70.5,66.0,67.0
175,202440,2024-10-03,40,2024,186683.0,401.0,14656.489988149608,194068,1160,1149.0,37329.0,353.02,0.0,0.0,0.0,10333.0,1771.08,53038.0,295.0,8246.02,71780.0,0.0,75,3220.0,0.0,0.0,0.0,10,11866.0,0.026,0.0079,70.5,58.0,75.0
176,202440,2024-10-04,40,2024,175158.0,226.0,14658.11998779542,179559,1094,940.0,36193.0,438.44,0.0,0.0,0.0,0.0,1746.7400000000002,50544.0,337.0,6271.52,64510.0,0.0,49,1590.0,0.0,0.0,0.0,10,11866.0,0.026,0.0079,70.5,47.5,49.0
